time in seconds, count in bar, beats in bar
732.81 , 1 , 4
733.5 , 2 , 4
734.19 , 3 , 4
734.88 , 4 , 4
735.57 , 1 , 4
736.26 , 2 , 4
736.95 , 3 , 4
737.64 , 4 , 4
738.33 , 1 , 4
739.02 , 2 , 4
739.71 , 3 , 4
740.4 , 4 , 4
741.09 , 1 , 4
741.78 , 2 , 4
742.47 , 3 , 4
743.16 , 4 , 4
743.85 , 1 , 4
744.54 , 2 , 4
745.23 , 3 , 4
745.92 , 4 , 4
746.61 , 1 , 4
747.3 , 2 , 4
747.99 , 3 , 4
748.68 , 4 , 4
749.37 , 1 , 4
750.06 , 2 , 4
750.73 , 3 , 4
751.4 , 4 , 4
752.07 , 1 , 4
752.74 , 2 , 4
753.41 , 3 , 4
754.08 , 4 , 4
754.75 , 1 , 4
755.42 , 2 , 4
756.11 , 3 , 4
756.8 , 4 , 4
757.49 , 1 , 4
758.16 , 2 , 4
758.83 , 3 , 4
759.5 , 4 , 4
760.17 , 1 , 4
760.84 , 2 , 4
761.51 , 3 , 4
762.18 , 4 , 4
762.85 , 1 , 4
763.52 , 2 , 4
764.19 , 3 , 4
764.86 , 4 , 4
765.55 , 1 , 4
766.24 , 2 , 4
766.93 , 3 , 4
767.62 , 4 , 4
768.31 , 1 , 4
769 , 2 , 4
769.69 , 3 , 4
770.38 , 4 , 4
771.07 , 1 , 4
771.76 , 2 , 4
772.49 , 3 , 4
773.22 , 4 , 4
773.95 , 1 , 4
774.68 , 2 , 4
775.41 , 3 , 4
776.14 , 4 , 4
776.87 , 1 , 4
777.62 , 2 , 4
778.37 , 3 , 4
779.12 , 4 , 4
779.87 , 1 , 4
780.62 , 2 , 4
781.37 , 3 , 4
782.12 , 4 , 4
782.87 , 1 , 4
783.62 , 2 , 4
784.37 , 3 , 4
785.12 , 4 , 4
785.87 , 1 , 4
786.62 , 2 , 4
787.37 , 3 , 4
788.12 , 4 , 4
788.87 , 1 , 4
789.62 , 2 , 4
790.37 , 3 , 4
791.15 , 4 , 4
791.93 , 1 , 4
792.71 , 2 , 4
793.49 , 3 , 4
794.27 , 4 , 4
795.05 , 1 , 4
795.83 , 2 , 4
796.61 , 3 , 4
797.39 , 4 , 4
798.17 , 1 , 4
798.95 , 2 , 4
799.75 , 3 , 4
800.55 , 4 , 4
801.35 , 1 , 4
802.17 , 2 , 4
802.99 , 3 , 4
803.81 , 4 , 4
804.63 , 1 , 4
805.45 , 2 , 4
806.27 , 3 , 4
807.09 , 4 , 4
807.91 , 1 , 3
808.73 , 2 , 3
809.55 , 3 , 3
810.37 , 1 , 3
811.19 , 2 , 3
812.01 , 3 , 3
812.81 , 1 , 4
813.61 , 2 , 4
814.41 , 3 , 4
815.21 , 4 , 4
816.01 , 1 , 4
816.81 , 2 , 4
817.61 , 3 , 4
818.41 , 4 , 4
819.19 , 1 , 4
819.97 , 2 , 4
820.75 , 3 , 4
821.53 , 4 , 4
822.31 , 1 , 4
823.09 , 2 , 4
823.87 , 3 , 4
824.65 , 4 , 4
825.43 , 1 , 4
826.21 , 2 , 4
826.99 , 3 , 4
827.77 , 4 , 4
828.55 , 1 , 4
829.33 , 2 , 4
830.11 , 3 , 4
830.89 , 4 , 4
831.67 , 1 , 4
832.45 , 2 , 4
833.23 , 3 , 4
834.01 , 4 , 4
834.79 , 1 , 4
835.54 , 2 , 4
836.29 , 3 , 4
837.04 , 4 , 4
837.79 , 1 , 4
838.54 , 2 , 4
839.29 , 3 , 4
840.04 , 4 , 4
840.77 , 1 , 4
841.5 , 2 , 4
842.23 , 3 , 4
842.96 , 4 , 4
843.69 , 1 , 4
844.42 , 2 , 4
845.15 , 3 , 4
845.88 , 4 , 4
846.61 , 1 , 4
847.34 , 2 , 4
848.07 , 3 , 4
848.8 , 4 , 4
849.53 , 1 , 4
850.26 , 2 , 4
850.99 , 3 , 4
851.72 , 4 , 4
852.45 , 1 , 4
853.16 , 2 , 4
853.87 , 3 , 4
854.58 , 4 , 4
855.29 , 1 , 4
856 , 2 , 4
856.71 , 3 , 4
857.42 , 4 , 4
858.13 , 1 , 4
858.84 , 2 , 4
859.55 , 3 , 4
860.26 , 4 , 4
860.97 , 1 , 4
861.68 , 2 , 4
862.39 , 3 , 4
863.1 , 4 , 4
863.81 , 1 , 4
864.52 , 2 , 4
865.23 , 3 , 4
865.96 , 4 , 4
866.69 , 1 , 4
867.42 , 2 , 4
868.15 , 3 , 4
868.86 , 4 , 4
869.57 , 1 , 4
870.28 , 2 , 4
870.99 , 3 , 4
871.7 , 4 , 4
872.43 , 1 , 4
873.16 , 2 , 4
873.89 , 3 , 4
874.62 , 4 , 4
875.33 , 1 , 4
876.04 , 2 , 4
876.77 , 3 , 4
877.5 , 4 , 4
878.23 , 1 , 4
878.96 , 2 , 4
879.69 , 3 , 4
880.42 , 4 , 4
881.15 , 1 , 4
881.88 , 2 , 4
882.61 , 3 , 4
883.32 , 4 , 4
884.03 , 1 , 4
884.74 , 2 , 4
885.45 , 3 , 4
886.18 , 4 , 4
886.91 , 1 , 4
887.64 , 2 , 4
888.35 , 3 , 4
889.06 , 4 , 4
889.77 , 1 , 4
890.48 , 2 , 4
891.21 , 3 , 4
891.94 , 4 , 4
892.67 , 1 , 4
893.4 , 2 , 4
894.13 , 3 , 4
894.86 , 4 , 4
895.59 , 1 , 4
896.32 , 2 , 4
897.05 , 3 , 4
897.78 , 4 , 4
898.51 , 1 , 4
899.24 , 2 , 4
899.97 , 3 , 4
900.7 , 4 , 4
901.41 , 1 , 4
902.12 , 2 , 4
902.83 , 3 , 4
903.54 , 4 , 4
904.23 , 1 , 4
904.92 , 2 , 4
905.61 , 3 , 4
906.32 , 4 , 4
907.03 , 1 , 4
